frame_idx,gen_time,fetch_time,preprocess_time,render_time,total_time,sleep_time,end_to_end_time,datasize,quality_level,quant_mask,diff_thresh
2033,0.006307,0.004163,0.027482,0.039716,0.077667,0.000000,0.077667,3050008,2,248,10
2034,0.006987,0.002642,0.032838,0.032027,0.074493,0.000000,0.074493,3012282,2,248,10
2035,0.008715,0.003269,0.031212,0.039211,0.082406,0.000000,0.082406,2972784,2,248,10
2036,0.009526,0.002812,0.029110,0.038097,0.079545,0.000000,0.079545,2952544,2,248,10
2037,0.005015,0.005171,0.030288,0.037879,0.078353,0.000000,0.078353,2805799,2,248,10
2038,0.011378,0.004410,0.027935,0.035729,0.079452,0.000000,0.079452,2742508,2,248,10
2039,0.006356,0.003342,0.023870,0.035066,0.068634,0.000000,0.068634,2672235,2,248,10
2040,0.007152,0.004148,0.025261,0.024206,0.060768,0.000000,0.060768,2758403,2,248,10
2041,0.006141,0.003712,0.027359,0.037412,0.074624,0.000000,0.074624,2753696,2,248,10
2042,0.004157,0.003478,0.027309,0.039247,0.074191,0.000000,0.074191,2715161,2,248,10
2043,0.006149,0.003269,0.026458,0.041590,0.077467,0.000000,0.077467,2647233,2,248,10
2044,0.004845,0.004596,0.029481,0.014391,0.053313,0.000000,0.053313,2686059,2,248,10
2045,0.004284,0.002918,0.027368,0.027697,0.062267,0.000000,0.062267,2588595,2,248,10
2046,0.005835,0.002182,0.029506,0.029720,0.067243,0.000000,0.067243,2657388,2,248,10
2047,0.005953,0.004912,0.026106,0.030132,0.067103,0.000000,0.067103,2732103,2,248,10
2048,0.004489,0.005452,0.026204,0.017060,0.053206,0.000000,0.053206,2666489,2,248,10
2049,0.004106,0.003816,0.025311,0.016470,0.049702,0.000000,0.049702,2677948,2,248,10
2050,0.004691,0.005540,0.026260,0.035800,0.072291,0.000000,0.072291,2700136,2,248,10
2051,0.008219,0.003963,0.022330,0.031023,0.065535,0.000000,0.065535,2433101,2,248,10
2052,0.002884,0.001670,0.025313,0.028712,0.058579,0.000000,0.058579,2340731,2,248,10
2053,0.003743,0.003524,0.026632,0.027492,0.061390,0.000000,0.061390,2413843,2,248,10
2054,0.012136,0.002899,0.024272,0.025448,0.064754,0.000000,0.064754,2488675,2,248,10
2055,0.008497,0.002488,0.021574,0.036888,0.069447,0.000000,0.069447,2502589,2,248,10
2056,0.008327,0.003495,0.025247,0.036030,0.073098,0.000000,0.073098,2538852,2,248,10
2057,0.005981,0.003635,0.025925,0.033637,0.069178,0.000000,0.069178,2517030,2,248,10
2058,0.006489,0.003464,0.024733,0.013343,0.048029,0.000000,0.048029,2703727,2,248,10
2059,0.010313,0.003789,0.022979,0.025733,0.062814,0.000000,0.062814,2744726,2,248,10
2060,0.005822,0.001785,0.023440,0.028708,0.059755,0.000000,0.059755,2749538,2,248,10
2061,0.009580,0.003221,0.023491,0.036143,0.072435,0.000000,0.072435,2790359,2,248,10
2062,0.010376,0.003200,0.023212,0.030106,0.066894,0.000000,0.066894,2762854,2,248,10
2063,0.011460,0.002102,0.023049,0.036100,0.072711,0.000000,0.072711,2769916,2,248,10
2064,0.009586,0.002047,0.024783,0.031559,0.067975,0.000000,0.067975,2764938,2,248,10
2065,0.013017,0.003175,0.024947,0.036882,0.078022,0.000000,0.078022,2796354,2,248,10
2066,0.008828,0.003580,0.030245,0.044054,0.086706,0.000000,0.086706,2809299,2,248,10
2067,0.006842,0.003421,0.030698,0.036625,0.077586,0.000000,0.077586,2788436,2,248,10
2068,0.011851,0.004391,0.027111,0.036150,0.079503,0.000000,0.079503,2787658,2,248,10
2069,0.006190,0.004538,0.029981,0.043562,0.084271,0.000000,0.084271,2721559,2,248,10
2070,0.009987,0.004052,0.029894,0.055265,0.099199,0.000000,0.099199,2813578,2,248,10
2071,0.010319,0.006939,0.029514,0.044311,0.091082,0.000000,0.091082,2783315,2,248,10
2072,0.010210,0.003840,0.028163,0.034827,0.077041,0.000000,0.077041,2795672,2,248,10
2073,0.005294,0.002595,0.032415,0.030703,0.071008,0.000000,0.071008,2802783,2,248,10
2074,0.003958,0.001934,0.028193,0.027182,0.061267,0.000000,0.061267,2790544,2,248,10
2075,0.006156,0.001600,0.030946,0.029511,0.068213,0.000000,0.068213,2792508,2,248,10
2076,0.006008,0.001839,0.030900,0.033623,0.072369,0.000000,0.072369,2711167,2,248,10
2077,0.015802,0.004769,0.030404,0.027854,0.078829,0.000000,0.078829,2556806,2,248,10
2078,0.007953,0.001964,0.030364,0.031746,0.072027,0.000000,0.072027,2563671,2,248,10
2079,0.007370,0.003754,0.031248,0.032158,0.074531,0.000000,0.074531,2662134,2,248,10
2080,0.003988,0.004473,0.032387,0.032344,0.073191,0.000000,0.073191,2678873,2,248,10
2081,0.011792,0.004379,0.030530,0.039981,0.086682,0.000000,0.086682,2770840,2,248,10
2082,0.008738,0.003139,0.029057,0.030204,0.071138,0.000000,0.071138,2734737,2,248,10
2083,0.009071,0.003324,0.027851,0.042512,0.082758,0.000000,0.082758,2986505,2,248,10
2084,0.007582,0.002757,0.029264,0.036628,0.076231,0.000000,0.076231,3069327,2,248,10
2085,0.005038,0.002662,0.033968,0.035235,0.076902,0.000000,0.076902,2899367,2,248,10
2086,0.011132,0.004129,0.030489,0.044552,0.090302,0.000000,0.090302,2906676,2,248,10
2087,0.007636,0.002675,0.029494,0.035933,0.075739,0.000000,0.075739,2951006,2,248,10
2088,0.006034,0.002670,0.029019,0.034791,0.072514,0.000000,0.072514,2921320,2,248,10
2089,0.004940,0.002827,0.032230,0.035795,0.075793,0.000000,0.075793,2923556,2,248,10
2090,0.011222,0.005545,0.032173,0.043529,0.092469,0.000000,0.092469,3026947,2,248,10
2091,0.007012,0.004737,0.030496,0.050724,0.092970,0.000000,0.092970,3057789,2,248,10
2092,0.006739,0.004298,0.027307,0.031076,0.069420,0.000000,0.069420,3088305,2,248,10
2093,0.010544,0.002688,0.028842,0.041485,0.083559,0.000000,0.083559,2953191,2,248,10
2094,0.013021,0.005160,0.029345,0.047707,0.095233,0.000000,0.095233,3102870,2,248,10
2095,0.010551,0.003856,0.029673,0.037723,0.081803,0.000000,0.081803,3082783,2,248,10
2096,0.010259,0.005043,0.024118,0.039782,0.079201,0.000000,0.079201,3153501,2,248,10
2097,0.006602,0.003257,0.022880,0.040504,0.073244,0.000000,0.073244,3116520,2,248,10
2098,0.006405,0.008006,0.026572,0.040086,0.081069,0.000000,0.081069,3067042,2,248,10
2099,0.007996,0.003717,0.025850,0.029992,0.067555,0.000000,0.067555,3088603,2,248,10
2100,0.008873,0.003140,0.022245,0.032159,0.066418,0.000000,0.066418,3057703,2,248,10
2101,0.006739,0.003588,0.023422,0.050112,0.083861,0.000000,0.083861,2943950,2,248,10
2102,0.002847,0.002313,0.025801,0.043072,0.074033,0.000000,0.074033,3019533,2,248,10
2103,0.002627,0.004893,0.027315,0.028852,0.063687,0.000000,0.063687,2968247,2,248,10
2104,0.008431,0.003567,0.025850,0.031687,0.069534,0.000000,0.069534,2911332,2,248,10
2105,0.011048,0.004123,0.023486,0.032346,0.071004,0.000000,0.071004,2957628,2,248,10
2106,0.005016,0.003398,0.025807,0.042264,0.076485,0.000000,0.076485,3151528,2,248,10
2107,0.007788,0.001936,0.024746,0.031735,0.066205,0.000000,0.066205,3139904,2,248,10
2108,0.009180,0.002862,0.024524,0.040866,0.077432,0.000000,0.077432,3054554,2,248,10
2109,0.005606,0.004649,0.026173,0.032140,0.068568,0.000000,0.068568,3007145,2,248,10
2110,0.006814,0.003391,0.025814,0.033688,0.069708,0.000000,0.069708,2958872,2,248,10
2111,0.004983,0.002759,0.027399,0.029320,0.064461,0.000000,0.064461,2981538,2,248,10
2112,0.005356,0.002162,0.026796,0.031348,0.065662,0.000000,0.065662,2909265,2,248,10
2113,0.007583,0.002557,0.026535,0.028408,0.065084,0.000000,0.065084,2722112,2,248,10
2114,0.005353,0.003350,0.025170,0.111456,0.145329,0.000000,0.145329,2717830,2,248,10
2115,0.007127,0.001853,0.024252,0.063771,0.097004,0.000000,0.097004,2626494,2,248,10
2116,0.013417,0.002723,0.025657,0.031176,0.072972,0.000000,0.072972,2767369,2,248,10
2117,0.011622,0.006522,0.026008,0.082294,0.126446,0.000000,0.126446,2795331,2,248,10
2118,0.011432,0.006164,0.026346,0.035975,0.079917,0.000000,0.079917,2810254,2,248,10
2119,0.003833,0.005431,0.024449,0.029479,0.063192,0.000000,0.063192,2780773,2,248,10
2120,0.005090,0.004297,0.024983,0.023013,0.057383,0.000000,0.057383,2577319,2,248,10
2121,0.005568,0.002425,0.025444,0.031026,0.064463,0.000000,0.064463,2439045,2,248,10
2122,0.005022,0.002050,0.024734,0.038671,0.070478,0.000000,0.070478,2473899,2,248,10
2123,0.005296,0.003601,0.025849,0.033804,0.068550,0.000000,0.068550,2515312,2,248,10
2124,0.010314,0.003972,0.024953,0.031748,0.070987,0.000000,0.070987,2601084,2,248,10
2125,0.007329,0.005319,0.026103,0.029976,0.068726,0.000000,0.068726,2642915,2,248,10
2126,0.005861,0.002614,0.025521,0.036074,0.070070,0.000000,0.070070,2551501,2,248,10
2127,0.007339,0.002010,0.025426,0.045934,0.080708,0.000000,0.080708,2675534,2,248,10
2128,0.006494,0.002142,0.025877,0.042575,0.077088,0.000000,0.077088,2671100,2,248,10
2129,0.006574,0.001902,0.025266,0.026553,0.060294,0.000000,0.060294,2640856,2,248,10
2130,0.005810,0.004671,0.026020,0.032690,0.069192,0.000000,0.069192,2663491,2,248,10
2131,0.009397,0.002216,0.024882,0.039102,0.075597,0.000000,0.075597,2651664,2,248,10
2132,0.006152,0.003106,0.027004,0.037337,0.073600,0.000000,0.073600,2695937,2,248,10
2133,0.005222,0.002498,0.028217,0.035508,0.071446,0.000000,0.071446,2705007,2,248,10
2134,0.004751,0.003916,0.026208,0.034908,0.069782,0.000000,0.069782,2732383,2,248,10
2135,0.004898,0.003051,0.027038,0.047501,0.082488,0.000000,0.082488,2723205,2,248,10
2136,0.004150,0.001963,0.025946,0.032834,0.064894,0.000000,0.064894,2776253,2,248,10
2137,0.006422,0.003398,0.025296,0.038579,0.073694,0.000000,0.073694,2782844,2,248,10
2138,0.006370,0.003514,0.025674,0.031713,0.067271,0.000000,0.067271,2533417,2,248,10
2139,0.007136,0.002121,0.024744,0.027714,0.061715,0.000000,0.061715,2426062,2,248,10
2140,0.006946,0.004388,0.024380,0.034452,0.070165,0.000000,0.070165,2406158,2,248,10
2141,0.005633,0.003316,0.025474,0.024803,0.059225,0.000000,0.059225,2538572,2,248,10
2142,0.008219,0.001604,0.022746,0.026458,0.059027,0.000000,0.059027,2535883,2,248,10
2143,0.004818,0.003134,0.025894,0.033016,0.066862,0.000000,0.066862,2562633,2,248,10
2144,0.008874,0.003224,0.026515,0.032870,0.071484,0.000000,0.071484,2548606,2,248,10
2145,0.005252,0.003404,0.025586,0.024643,0.058885,0.000000,0.058885,2562036,2,248,10
2146,0.013752,0.003312,0.023312,0.031367,0.071743,0.000000,0.071743,2643616,2,248,10
2147,0.009564,0.004891,0.026059,0.030577,0.071090,0.000000,0.071090,2674192,2,248,10
2148,0.005450,0.004351,0.026672,0.016430,0.052903,0.000000,0.052903,2711313,2,248,10
2149,0.003901,0.004244,0.027056,0.029183,0.064383,0.000000,0.064383,2692241,2,248,10
2150,0.005105,0.002138,0.027865,0.033990,0.069099,0.000000,0.069099,2669129,2,248,10
2151,0.003620,0.005409,0.028551,0.027204,0.064783,0.000000,0.064783,2683147,2,248,10
2152,0.007364,0.001749,0.026611,0.032171,0.067896,0.000000,0.067896,2656047,2,248,10
2153,0.004133,0.003673,0.027513,0.027431,0.062750,0.000000,0.062750,2761711,2,248,10
2154,0.005679,0.002573,0.027679,0.033844,0.069775,0.000000,0.069775,2762996,2,248,10
2155,0.005250,0.001578,0.027447,0.032276,0.066550,0.000000,0.066550,2759861,2,248,10
2156,0.007702,0.002106,0.027613,0.028915,0.066337,0.000000,0.066337,2749987,2,248,10
2157,0.004697,0.001847,0.028609,0.029842,0.064994,0.000000,0.064994,2642641,2,248,10
2158,0.005085,0.003046,0.027854,0.032018,0.068003,0.000000,0.068003,2738584,2,248,10
2159,0.003736,0.003015,0.027088,0.032552,0.066390,0.000000,0.066390,2722432,2,248,10
2160,0.005154,0.003636,0.028069,0.029283,0.066142,0.000000,0.066142,2237057,2,248,10
2161,0.004831,0.006544,0.026354,0.029909,0.067639,0.000000,0.067639,2308346,2,248,10
2162,0.003512,0.004383,0.026249,0.029160,0.063304,0.000000,0.063304,2360427,2,248,10
2163,0.006933,0.008429,0.023342,0.030111,0.068815,0.000000,0.068815,2406613,2,248,10
2164,0.010588,0.002723,0.022663,0.023436,0.059410,0.000000,0.059410,2407850,2,248,10
2165,0.010726,0.002789,0.022389,0.032180,0.068085,0.000000,0.068085,2514111,2,248,10
2166,0.008926,0.002900,0.024595,0.025031,0.061453,0.000000,0.061453,2569716,2,248,10
2167,0.007414,0.001927,0.023116,0.028630,0.061087,0.000000,0.061087,2550692,2,248,10
2168,0.010169,0.004435,0.022800,0.028674,0.066078,0.000000,0.066078,2554836,2,248,10
2169,0.008773,0.001886,0.023980,0.024791,0.059431,0.000000,0.059431,2581187,2,248,10
2170,0.007382,0.002334,0.021205,0.030456,0.061376,0.000000,0.061376,2653917,2,248,10
2171,0.012042,0.004473,0.024461,0.036918,0.077894,0.000000,0.077894,2686241,2,248,10
2172,0.006472,0.003260,0.024927,0.034450,0.069110,0.000000,0.069110,2704716,2,248,10
2173,0.006037,0.003291,0.026304,0.030183,0.065814,0.000000,0.065814,2670307,2,248,10
2174,0.006474,0.003557,0.025399,0.027465,0.062895,0.000000,0.062895,2690010,2,248,10
2175,0.007868,0.002945,0.025155,0.039864,0.075833,0.000000,0.075833,2619168,2,248,10
2176,0.006377,0.003728,0.025563,0.034703,0.070371,0.000000,0.070371,2678782,2,248,10
2177,0.008154,0.002147,0.025454,0.039897,0.075651,0.000000,0.075651,2502644,2,248,10
2178,0.006989,0.003974,0.027084,0.016151,0.054198,0.000000,0.054198,2440112,2,248,10
2179,0.004653,0.005412,0.026652,0.033244,0.069961,0.000000,0.069961,2373529,2,248,10
2180,0.005420,0.003075,0.026836,0.039848,0.075179,0.000000,0.075179,2395860,2,248,10
2181,0.004062,0.004026,0.027240,0.031311,0.066639,0.000000,0.066639,2455443,2,248,10
2182,0.005177,0.002243,0.028202,0.040053,0.075676,0.000000,0.075676,2493050,2,248,10
2183,0.006072,0.001742,0.026779,0.028431,0.063024,0.000000,0.063024,2491523,2,248,10
2184,0.005324,0.003072,0.028123,0.031512,0.068032,0.000000,0.068032,2527233,2,248,10
2185,0.005343,0.002151,0.026519,0.028468,0.062481,0.000000,0.062481,2585197,2,248,10
2186,0.006120,0.001844,0.027189,0.024487,0.059639,0.000000,0.059639,2608394,2,248,10
2187,0.004162,0.002248,0.029490,0.010338,0.046238,0.000000,0.046238,2587249,2,248,10
2188,0.006238,0.002601,0.026118,0.027793,0.062750,0.000000,0.062750,2521130,2,248,10
2189,0.004508,0.002273,0.027061,0.032639,0.066481,0.000000,0.066481,2596227,2,248,10
2190,0.004007,0.001810,0.026642,0.025726,0.058184,0.000000,0.058184,2589994,2,248,10
2191,0.006445,0.002965,0.025314,0.032779,0.067503,0.000000,0.067503,2642364,2,248,10
2192,0.007417,0.004017,0.025663,0.032631,0.069729,0.000000,0.069729,2644811,2,248,10
2193,0.007352,0.003344,0.025831,0.030580,0.067108,0.000000,0.067108,2650507,2,248,10
2194,0.004140,0.004572,0.028842,0.029220,0.066774,0.000000,0.066774,2647208,2,248,10
2195,0.006638,0.003918,0.026139,0.026283,0.062978,0.000000,0.062978,2668636,2,248,10
2196,0.006883,0.003035,0.026844,0.043794,0.080556,0.000000,0.080556,2694661,2,248,10
2197,0.005432,0.004945,0.027873,0.034905,0.073156,0.000000,0.073156,2716178,2,248,10
2198,0.004741,0.001736,0.028448,0.028148,0.063072,0.000000,0.063072,2377758,2,248,10
2199,0.002611,0.002573,0.026953,0.029194,0.061331,0.000000,0.061331,2330039,2,248,10
2200,0.006489,0.002386,0.028687,0.028428,0.065990,0.000000,0.065990,2404321,2,248,10
2201,0.004110,0.002494,0.027908,0.036847,0.071359,0.000000,0.071359,2447397,2,248,10
2202,0.004299,0.004035,0.028322,0.025260,0.061916,0.000000,0.061916,2435630,2,248,10
2203,0.003371,0.001535,0.027803,0.027468,0.060176,0.000000,0.060176,2435210,2,248,10
2204,0.003196,0.002842,0.029052,0.015315,0.050405,0.000000,0.050405,2477165,2,248,10
2205,0.003475,0.003499,0.027382,0.032950,0.067307,0.000000,0.067307,2470132,2,248,10
2206,0.003912,0.003097,0.028726,0.031555,0.067291,0.000000,0.067291,2487293,2,248,10
2207,0.005832,0.003448,0.027720,0.032115,0.069115,0.000000,0.069115,2590320,2,248,10
2208,0.003073,0.002759,0.028524,0.016423,0.050780,0.000000,0.050780,2585613,2,248,10
2209,0.004793,0.003045,0.027989,0.031393,0.067220,0.000000,0.067220,2566083,2,248,10
2210,0.003365,0.003005,0.028600,0.030956,0.065927,0.000000,0.065927,2573275,2,248,10
2211,0.005330,0.004411,0.027036,0.032524,0.069301,0.000000,0.069301,2632610,2,248,10
2212,0.003414,0.004698,0.028450,0.031700,0.068262,0.000000,0.068262,2613551,2,248,10
2213,0.004083,0.005883,0.024247,0.042028,0.076241,0.000000,0.076241,2706762,2,248,10
2214,0.004442,0.004345,0.025523,0.024778,0.059087,0.000000,0.059087,2651378,2,248,10
2215,0.004744,0.003743,0.026513,0.037240,0.072240,0.000000,0.072240,2599689,2,248,10
2216,0.004867,0.004884,0.025057,0.016663,0.051470,0.000000,0.051470,2526103,2,248,10
2217,0.003560,0.003565,0.027962,0.030389,0.065475,0.000000,0.065475,2495488,2,248,10
2218,0.006501,0.003967,0.026172,0.029153,0.065791,0.000000,0.065791,2402304,2,248,10
2219,0.004744,0.005080,0.026172,0.032923,0.068919,0.000000,0.068919,2415787,2,248,10
2220,0.008303,0.003971,0.022740,0.045993,0.081007,0.000000,0.081007,2472730,2,248,10
2221,0.005122,0.004181,0.022915,0.011657,0.043876,0.000000,0.043876,2456699,2,248,10
2222,0.009779,0.005201,0.024008,0.025077,0.064064,0.000000,0.064064,2515375,2,248,10
2223,0.010405,0.002293,0.024292,0.038444,0.075434,0.000000,0.075434,2513019,2,248,10
2224,0.007680,0.002282,0.023533,0.027265,0.060760,0.000000,0.060760,2635894,2,248,10
2225,0.010165,0.002498,0.023269,0.027946,0.063879,0.000000,0.063879,2667181,2,248,10
2226,0.008517,0.002737,0.022505,0.043066,0.076824,0.000000,0.076824,2625559,2,248,10
2227,0.004894,0.005576,0.025879,0.037046,0.073395,0.000000,0.073395,2636109,2,248,10
2228,0.006618,0.004178,0.027094,0.028507,0.066397,0.000000,0.066397,2742901,2,248,10
2229,0.006261,0.002728,0.025196,0.033231,0.067416,0.000000,0.067416,2768334,2,248,10
2230,0.008046,0.003161,0.025190,0.028516,0.064913,0.000000,0.064913,2804921,2,248,10
2231,0.004848,0.002113,0.028358,0.031906,0.067226,0.000000,0.067226,2763947,2,248,10
2232,0.004127,0.004844,0.027206,0.031224,0.067401,0.000000,0.067401,2813163,2,248,10
2233,0.003306,0.003524,0.028132,0.014671,0.049633,0.000000,0.049633,2796823,2,248,10
2234,0.004112,0.002913,0.026896,0.037245,0.071167,0.000000,0.071167,2742494,2,248,10
2235,0.004394,0.005558,0.028434,0.048638,0.087024,0.000000,0.087024,2776784,2,248,10
2236,0.004495,0.003008,0.027843,0.024868,0.060214,0.000000,0.060214,2768315,2,248,10
2237,0.003852,0.003133,0.027245,0.012999,0.047229,0.000000,0.047229,2373649,2,248,10
2238,0.002998,0.003771,0.028990,0.027372,0.063132,0.000000,0.063132,2167282,2,248,10
2239,0.005001,0.003043,0.026118,0.036622,0.070784,0.000000,0.070784,2245951,2,248,10
2240,0.005040,0.004506,0.027961,0.025330,0.062837,0.000000,0.062837,2298499,2,248,10
2241,0.005221,0.003680,0.027952,0.026006,0.062858,0.000000,0.062858,2349377,2,248,10
2242,0.003254,0.002071,0.027983,0.029647,0.062955,0.000000,0.062955,2435985,2,248,10
2243,0.004912,0.002281,0.028454,0.036330,0.071977,0.000000,0.071977,2465694,2,248,10
2244,0.004610,0.003493,0.027692,0.032292,0.068087,0.000000,0.068087,2465647,2,248,10
2245,0.004477,0.004181,0.026301,0.030031,0.064990,0.000000,0.064990,2459161,2,248,10
2246,0.005270,0.003657,0.027499,0.035712,0.072138,0.000000,0.072138,2479052,2,248,10
2247,0.005682,0.003048,0.028067,0.030927,0.067724,0.000000,0.067724,2548729,2,248,10
2248,0.003956,0.002278,0.027587,0.029388,0.063209,0.000000,0.063209,2526376,2,248,10
2249,0.007905,0.003735,0.027188,0.024222,0.063050,0.000000,0.063050,2512278,2,248,10
2250,0.006102,0.002789,0.027982,0.028279,0.065151,0.000000,0.065151,2546063,2,248,10
2251,0.003429,0.001859,0.026883,0.040487,0.072659,0.000000,0.072659,2581592,2,248,10
2252,0.003894,0.003267,0.026340,0.027097,0.060598,0.000000,0.060598,2568707,2,248,10
2253,0.002899,0.003104,0.027958,0.035730,0.069690,0.000000,0.069690,2613576,2,248,10
2254,0.004928,0.003992,0.028278,0.028959,0.066157,0.000000,0.066157,2637246,2,248,10
2255,0.004376,0.002669,0.026502,0.030707,0.064255,0.000000,0.064255,2386435,2,248,10
2256,0.005541,0.004088,0.027759,0.029542,0.066930,0.000000,0.066930,2522934,2,248,10
2257,0.005299,0.002994,0.029063,0.016418,0.053773,0.000000,0.053773,2538721,2,248,10
2258,0.005075,0.004635,0.026590,0.033291,0.069592,0.000000,0.069592,2626427,2,248,10
2259,0.004555,0.004839,0.027294,0.036456,0.073145,0.000000,0.073145,2662855,2,248,10
2260,0.004423,0.004093,0.026321,0.032105,0.066942,0.000000,0.066942,2866964,2,248,10
2261,0.009336,0.003433,0.026803,0.032572,0.072143,0.000000,0.072143,2951738,2,248,10
2262,0.007867,0.004226,0.025463,0.032087,0.069643,0.000000,0.069643,3032471,2,248,10
2263,0.007306,0.003356,0.024449,0.029468,0.064578,0.000000,0.064578,3150747,2,248,10
2264,0.006326,0.002325,0.025145,0.046282,0.080078,0.000000,0.080078,3144169,2,248,10
2265,0.004335,0.002718,0.026428,0.034174,0.067655,0.000000,0.067655,3084670,2,248,10
2266,0.004620,0.005045,0.025161,0.035474,0.070300,0.000000,0.070300,3002482,2,248,10
2267,0.006887,0.002549,0.027180,0.030524,0.067139,0.000000,0.067139,3214382,2,248,10
2268,0.005876,0.003409,0.025813,0.040309,0.075406,0.000000,0.075406,3189981,2,248,10
2269,0.007447,0.001866,0.025030,0.064338,0.098681,0.000000,0.098681,3163228,2,248,10
2270,0.006140,0.003422,0.025601,0.038158,0.073320,0.000000,0.073320,3136724,2,248,10
2271,0.010900,0.004689,0.027469,0.043592,0.086650,0.000000,0.086650,3101656,2,248,10
2272,0.005238,0.001990,0.027423,0.055399,0.090051,0.000000,0.090051,3143708,2,248,10
2273,0.006246,0.002718,0.028448,0.168495,0.205907,0.000000,0.205907,3104575,2,248,10
2274,0.010871,0.002146,0.025441,0.105684,0.144142,0.000000,0.144142,3068770,2,248,10
2275,0.013424,0.005681,0.025354,0.063730,0.108189,0.000000,0.108189,2990036,2,248,10
2276,0.011113,0.007774,0.025557,0.054279,0.098722,0.000000,0.098722,3058746,2,248,10
2277,0.011998,0.007243,0.025676,0.043324,0.088241,0.000000,0.088241,3012219,2,248,10
2278,0.007860,0.005341,0.024957,0.051998,0.090156,0.000000,0.090156,3024512,2,248,10
2279,0.010030,0.006655,0.027062,0.042564,0.086311,0.000000,0.086311,3021470,2,248,10
2280,0.006616,0.004338,0.028447,0.039850,0.079251,0.000000,0.079251,3020954,2,248,10
2281,0.004136,0.003776,0.028789,0.041756,0.078456,0.000000,0.078456,3092268,2,248,10
2282,0.004195,0.008847,0.025095,0.039245,0.077383,0.000000,0.077383,3080735,2,248,10
2283,0.009267,0.004285,0.026295,0.049276,0.089123,0.000000,0.089123,3125193,2,248,10
2284,0.008503,0.004590,0.025393,0.035824,0.074310,0.000000,0.074310,3120389,2,248,10
2285,0.010240,0.003541,0.024182,0.039119,0.077082,0.000000,0.077082,3077453,2,248,10
2286,0.010477,0.004717,0.026422,0.037840,0.079455,0.000000,0.079455,3179396,2,248,10
2287,0.006482,0.002668,0.027133,0.038316,0.074599,0.000000,0.074599,3149238,2,248,10
2288,0.005799,0.004702,0.028589,0.034014,0.073104,0.000000,0.073104,3158925,2,248,10
2289,0.003358,0.001657,0.026856,0.031038,0.062910,0.000000,0.062910,3166762,2,248,10
2290,0.007158,0.001557,0.024579,0.037812,0.071105,0.000000,0.071105,3177219,2,248,10
2291,0.006493,0.002529,0.025963,0.050408,0.085393,0.000000,0.085393,3142826,2,248,10
2292,0.005691,0.002246,0.026181,0.049527,0.083645,0.000000,0.083645,3037425,2,248,10
2293,0.007324,0.002250,0.026541,0.043547,0.079662,0.000000,0.079662,3055785,2,248,10
2294,0.008407,0.002928,0.026202,0.027384,0.064922,0.000000,0.064922,2975292,2,248,10
2295,0.005022,0.004983,0.028090,0.148059,0.186154,0.000000,0.186154,3079559,2,248,10
2296,0.005599,0.002535,0.028055,0.053965,0.090155,0.000000,0.090155,3040396,2,248,10
2297,0.005119,0.002482,0.029489,0.076581,0.113671,0.000000,0.113671,3003887,2,248,10
2298,0.005600,0.003704,0.027007,0.040237,0.076548,0.000000,0.076548,3096959,2,248,10
2299,0.007382,0.004136,0.027605,0.049114,0.088237,0.000000,0.088237,3116633,2,248,10
2300,0.010330,0.004156,0.023512,0.036922,0.074919,0.000000,0.074919,3077194,2,248,10
2301,0.011827,0.006285,0.024530,0.032265,0.074907,0.000000,0.074907,3112252,2,248,10
2302,0.007740,0.002981,0.027536,0.024818,0.063075,0.000000,0.063075,3099618,2,248,10
2303,0.005596,0.004904,0.026112,0.037829,0.074442,0.000000,0.074442,3092174,2,248,10
2304,0.009618,0.003615,0.027014,0.042026,0.082273,0.000000,0.082273,3057324,2,248,10
2305,0.007116,0.001841,0.024471,0.040691,0.074119,0.000000,0.074119,3112799,2,248,10
2306,0.008422,0.002393,0.026784,0.033517,0.071116,0.000000,0.071116,3161292,2,248,10
2307,0.005864,0.001687,0.023864,0.036071,0.067486,0.000000,0.067486,3139283,2,248,10
2308,0.009236,0.002591,0.022923,0.047922,0.082671,0.000000,0.082671,3071518,2,248,10
2309,0.007608,0.003108,0.024729,0.037523,0.072967,0.000000,0.072967,3092356,2,248,10
2310,0.005334,0.003217,0.025273,0.034893,0.068718,0.000000,0.068718,2735531,2,248,10
2311,0.007460,0.003542,0.025065,0.033898,0.069965,0.000000,0.069965,2813667,2,248,10
2312,0.006637,0.002325,0.025590,0.035463,0.070015,0.000000,0.070015,2924561,2,248,10
2313,0.007520,0.003942,0.024364,0.023833,0.059658,0.000000,0.059658,2942671,2,248,10
2314,0.007646,0.003552,0.024606,0.041052,0.076856,0.000000,0.076856,2929374,2,248,10
2315,0.004818,0.004098,0.027382,0.040121,0.076419,0.000000,0.076419,2900737,2,248,10
2316,0.006218,0.003534,0.027291,0.041049,0.078092,0.000000,0.078092,3023207,2,248,10
2317,0.002713,0.001927,0.028389,0.034671,0.067700,0.000000,0.067700,3015304,2,248,10
2318,0.006463,0.003666,0.027200,0.024502,0.061831,0.000000,0.061831,2988504,2,248,10
2319,0.004368,0.003766,0.027543,0.042211,0.077888,0.000000,0.077888,3001291,2,248,10
2320,0.005380,0.004528,0.029354,0.051141,0.090403,0.000000,0.090403,3038889,2,248,10
2321,0.004764,0.005729,0.026572,0.038894,0.075958,0.000000,0.075958,2963004,2,248,10
2322,0.004323,0.004178,0.028766,0.036343,0.073610,0.000000,0.073610,2978983,2,248,10
